Date,State,City,Age,Gender,Place of Death,Cause,#
2020-02-05,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,1
2019-02-07,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
2020-02-07,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
2019-02-07,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,4
2020-02-07,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,1
2019-02-07,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,1
2019-02-07,MT,Cuiaba,90 - 99,M,OUTROS,OUTRAS,1
2020-02-07,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,1
2020-02-07,MT,Cuiaba,10 - 19,M,OUTROS,OUTRAS,1
2020-02-07,MT,Cuiaba,30 - 39,M,OUTROS,OUTRAS,1
2020-02-07,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,1
2019-02-12,MT,Cuiaba,40 - 49,F,OUTROS,OUTRAS,1
2020-02-12,MT,Cuiaba,40 - 49,F,OUTROS,OUTRAS,1
2019-02-12,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,1
2019-02-12,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,3
2019-02-12,MT,Cuiaba,90 - 99,F,OUTROS,OUTRAS,1
2020-02-12,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,1
2019-02-17,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,3
2019-02-17,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,1
2020-02-17,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,3
2020-02-17,MT,Cuiaba,30 - 39,M,OUTROS,OUTRAS,1
2020-02-17,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,1
2020-02-17,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,1
2020-02-18,MT,Cuiaba,40 - 49,F,OUTROS,OUTRAS,1
2020-02-18,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,1
2019-02-20,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,5
2020-02-20,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
2019-02-20,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,1
2020-02-20,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,2
2019-02-20,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,1
2020-02-20,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,2
2020-02-20,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,2
2020-02-20,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,1
2019-03-15,MT,Cuiaba,10 - 19,M,OUTROS,OUTRAS,1
2019-03-15,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,3
2020-03-15,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,1
2019-03-15,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,2
2020-03-15,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
2019-03-15,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,1
2019-03-15,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,2
2020-03-15,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,4
2020-03-15,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,1
2019-03-19,MT,Cuiaba,10 - 19,M,OUTROS,OUTRAS,1
2019-03-19,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,1
2020-03-19,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,1
2019-03-19,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,2
2020-03-19,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,4
2020-03-19,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
2020-03-19,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,3
2020-03-19,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,1
2019-04-15,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,2
2019-04-15,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
2019-04-15,MT,Cuiaba,90 - 99,M,OUTROS,OUTRAS,1
2020-04-15,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,2
2020-04-15,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,1
2019-04-24,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,2
2019-04-24,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
2020-04-24,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
2019-04-24,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,2
2020-04-24,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,1
2020-04-24,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,2
2020-04-24,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,4
2020-04-24,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,2
2020-04-24,MT,Cuiaba,90 - 99,M,OUTROS,OUTRAS,1
2019-05-08,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,3
2020-05-08,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,1
2019-05-08,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,1
2020-05-08,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,1
2020-05-08,MT,Cuiaba,> 100,F,OUTROS,OUTRAS,2
2019-05-26,MT,Cuiaba,20 - 29,F,OUTROS,OUTRAS,1
2019-05-26,MT,Cuiaba,30 - 39,F,OUTROS,OUTRAS,1
2019-05-26,MT,Cuiaba,40 - 49,F,OUTROS,OUTRAS,1
2019-05-26,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,2
2020-05-26,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,1
2019-05-26,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,1
2020-05-26,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,1
2019-05-26,MT,Cuiaba,90 - 99,F,OUTROS,OUTRAS,1
2020-05-26,MT,Cuiaba,90 - 99,F,OUTROS,OUTRAS,1
2020-05-26,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,1
2019-05-27,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,1
2020-05-27,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,3
2019-05-27,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,1
2019-05-27,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,1
2020-05-27,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,2
2019-05-27,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,3
2019-05-27,MT,Cuiaba,90 - 99,M,OUTROS,OUTRAS,1
2020-05-27,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,1
2019-05-28,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
2020-05-28,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,2
2020-05-28,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,3
2020-05-28,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,2
2020-05-28,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,2
2019-05-30,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,1
2020-05-30,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,1
2019-05-30,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,2
2020-05-30,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,2
2019-05-30,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,2
2019-05-30,MT,Cuiaba,> 100,M,OUTROS,OUTRAS,1
2020-05-30,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,1
2020-05-30,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
2019-06-03,MT,Cuiaba,30 - 39,M,OUTROS,OUTRAS,2
2019-06-03,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,3
2019-06-03,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,2
2019-06-03,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,1
2019-06-03,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,2
2019-06-03,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,1
2019-02-09,MT,Cuiaba,30 - 39,F,OUTROS,OUTRAS,1
2019-02-09,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,1
2020-02-09,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,1
2019-02-09,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,1
2020-02-09,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,2
2019-02-09,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,2
2020-02-09,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,1
2019-02-09,MT,Cuiaba,90 - 99,F,OUTROS,OUTRAS,2
2020-02-09,MT,Cuiaba,90 - 99,F,OUTROS,OUTRAS,1
2020-02-09,MT,Cuiaba,40 - 49,F,OUTROS,OUTRAS,1
2019-02-28,MT,Cuiaba,30 - 39,F,OUTROS,OUTRAS,1
2019-02-28,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,2
2020-02-28,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,1
2019-02-28,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,3
2019-02-28,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,4
2020-02-28,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,1
2019-02-28,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,1
2020-02-28,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,2
2020-02-28,MT,Cuiaba,10 - 19,F,OUTROS,OUTRAS,2
2019-03-03,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,3
2020-03-03,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,2
2019-03-03,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,1
2020-03-03,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,3
2019-03-03,MT,Cuiaba,90 - 99,M,OUTROS,OUTRAS,2
2020-03-03,MT,Cuiaba,30 - 39,M,OUTROS,OUTRAS,1
2019-03-05,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,1
2020-03-05,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,2
2019-03-05,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,1
2020-03-05,MT,Cuiaba,30 - 39,F,OUTROS,OUTRAS,1
2020-03-05,MT,Cuiaba,40 - 49,F,OUTROS,OUTRAS,2
2020-03-05,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,1
2019-03-06,MT,Cuiaba,30 - 39,F,OUTROS,OUTRAS,1
2019-03-06,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,1
2020-03-06,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,2
2019-03-06,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,3
2020-03-06,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,1
2019-03-06,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,2
2020-03-06,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,2
2020-03-06,MT,Cuiaba,40 - 49,F,OUTROS,OUTRAS,1
2019-03-10,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,1
2020-03-10,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,4
2019-03-10,MT,Cuiaba,20 - 29,M,OUTROS,OUTRAS,2
2019-03-10,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,2
2019-03-10,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,2
2020-03-10,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,1
2019-03-10,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,3
2020-03-10,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,3
2020-03-10,MT,Cuiaba,30 - 39,M,OUTROS,OUTRAS,1
2019-03-15,MT,Cuiaba,10 - 19,F,OUTROS,OUTRAS,1
2019-03-15,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,1
2020-03-15,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,1
2019-03-15,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,1
2020-03-15,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,2
2019-03-15,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,2
2020-03-15,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,3
2019-03-15,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,1
2020-03-15,MT,Cuiaba,< 9,F,OUTROS,OUTRAS,1
2020-03-15,MT,Cuiaba,40 - 49,F,OUTROS,OUTRAS,3
2020-03-15,MT,Cuiaba,90 - 99,F,OUTROS,OUTRAS,1
2019-03-18,MT,Cuiaba,10 - 19,M,OUTROS,OUTRAS,1
2019-03-18,MT,Cuiaba,30 - 39,M,OUTROS,OUTRAS,1
2020-03-18,MT,Cuiaba,30 - 39,M,OUTROS,OUTRAS,1
2019-03-18,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,1
2019-03-18,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
2020-03-18,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
2019-03-18,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,2
2020-03-18,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,2
2019-03-18,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,2
2020-03-18,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,2
2019-03-18,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,1
2019-04-16,MT,Cuiaba,< 9,F,OUTROS,OUTRAS,1
2019-04-16,MT,Cuiaba,30 - 39,F,OUTROS,OUTRAS,1
2019-04-16,MT,Cuiaba,40 - 49,F,OUTROS,OUTRAS,1
2019-04-16,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,1
2019-04-16,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,4
2020-04-16,MT,Cuiaba,10 - 19,F,OUTROS,OUTRAS,1
2020-04-16,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,1
2020-04-16,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,2
2019-04-19,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,1
2019-04-19,MT,Cuiaba,20 - 29,M,OUTROS,OUTRAS,1
2019-04-19,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
2019-04-19,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,4
2020-04-19,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,3
2019-04-19,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,2
2020-04-19,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,2
2019-04-19,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,1
2019-04-20,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,1
2019-04-20,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,1
2020-04-20,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,1
2019-04-20,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,3
2020-04-20,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,1
2020-04-20,MT,Cuiaba,40 - 49,F,OUTROS,OUTRAS,1
2020-04-20,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,1
2019-04-22,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,2
2019-04-22,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,2
2019-04-22,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,1
2020-04-22,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,1
2019-04-22,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,1
2020-04-22,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,2
2020-04-22,MT,Cuiaba,< 9,F,OUTROS,OUTRAS,1
2020-04-22,MT,Cuiaba,40 - 49,F,OUTROS,OUTRAS,1
2019-04-23,MT,Cuiaba,< 9,F,OUTROS,OUTRAS,1
2019-04-23,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,1
2019-04-23,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,3
2020-04-23,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,1
2019-04-23,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,1
2019-04-23,MT,Cuiaba,> 100,F,OUTROS,OUTRAS,1
2019-05-06,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,2
2020-05-06,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,1
2019-05-06,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,2
2020-05-06,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,1
2019-05-06,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,1
2020-05-06,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,1
2019-05-06,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,1
2019-05-06,MT,Cuiaba,90 - 99,F,OUTROS,OUTRAS,2
2020-05-06,MT,Cuiaba,40 - 49,F,OUTROS,OUTRAS,1
2020-05-06,MT,Cuiaba,N/I,F,OUTROS,OUTRAS,1
2019-05-07,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,1
2020-05-07,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,1
2019-05-07,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,2
2020-05-07,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
2019-05-07,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,1
2019-05-07,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,1
2020-05-07,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,2
2019-05-07,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,2
2020-05-07,MT,Cuiaba,10 - 19,M,OUTROS,OUTRAS,1
2020-05-07,MT,Cuiaba,20 - 29,M,OUTROS,OUTRAS,1
2019-05-12,MT,Cuiaba,< 9,F,OUTROS,OUTRAS,1
2020-05-12,MT,Cuiaba,< 9,F,OUTROS,OUTRAS,1
2019-05-12,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,1
2020-05-12,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,1
2019-05-16,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,1
2019-05-16,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
2019-05-16,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,1
2020-05-16,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,1
2019-05-16,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,4
2020-05-16,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,3
2019-05-16,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,2
2020-05-16,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,2
2019-05-16,MT,Cuiaba,90 - 99,M,OUTROS,OUTRAS,2
2020-05-16,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,1
2019-05-30,MT,Cuiaba,< 9,F,OUTROS,OUTRAS,2
2019-05-30,MT,Cuiaba,10 - 19,F,OUTROS,OUTRAS,1
2019-05-30,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,2
2019-05-30,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,1
2019-05-30,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,1
2019-05-30,MT,Cuiaba,90 - 99,F,OUTROS,OUTRAS,1
2019-02-19,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,1
2020-02-19,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,1
2020-02-19,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,3
2020-02-19,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,2
2020-02-19,MT,Cuiaba,90 - 99,F,OUTROS,OUTRAS,1
2019-02-26,MT,Cuiaba,20 - 29,M,OUTROS,OUTRAS,1
2020-02-26,MT,Cuiaba,20 - 29,M,OUTROS,OUTRAS,1
2019-02-26,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
2020-02-26,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
2019-02-26,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,2
2020-02-26,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,1
2019-02-26,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,1
2020-02-26,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,1
2019-02-26,MT,Cuiaba,90 - 99,M,OUTROS,OUTRAS,1
2020-02-26,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,1
2019-02-27,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,1
2019-02-27,MT,Cuiaba,30 - 39,M,OUTROS,OUTRAS,1
2019-02-27,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,1
2020-02-27,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,1
2019-02-27,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,2
2019-02-27,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,2
2020-02-27,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,2
2019-02-27,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,1
2020-02-27,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,2
2020-02-27,MT,Cuiaba,N/I,M,OUTROS,OUTRAS,1
2019-03-05,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,2
2019-03-05,MT,Cuiaba,10 - 19,M,OUTROS,OUTRAS,1
2019-03-05,MT,Cuiaba,30 - 39,M,OUTROS,OUTRAS,1
2019-03-05,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,2
2020-03-05,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
2019-03-05,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,2
2020-03-05,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,4
2019-03-05,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,2
2020-03-05,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,2
2019-03-05,MT,Cuiaba,90 - 99,M,OUTROS,OUTRAS,2
2020-03-05,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,2
2020-03-05,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,1
2019-03-12,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,2
2019-03-12,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,4
2020-03-12,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,1
2019-03-12,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,2
2020-03-12,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,1
2019-03-12,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,2
2020-03-12,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,2
2019-03-12,MT,Cuiaba,N/I,M,OUTROS,OUTRAS,1
2020-03-12,MT,Cuiaba,20 - 29,M,OUTROS,OUTRAS,1
2020-03-12,MT,Cuiaba,30 - 39,M,OUTROS,OUTRAS,1
2020-03-12,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,3
2020-03-12,MT,Cuiaba,90 - 99,M,OUTROS,OUTRAS,1
2019-03-20,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,1
2020-03-20,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,1
2019-03-20,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,2
2020-03-20,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,1
2019-03-20,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,1
2020-03-20,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,1
2020-03-20,MT,Cuiaba,20 - 29,F,OUTROS,OUTRAS,1
2020-03-20,MT,Cuiaba,30 - 39,F,OUTROS,OUTRAS,1
2020-03-20,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,2
2020-03-20,MT,Cuiaba,90 - 99,F,OUTROS,OUTRAS,1
2019-04-02,MT,Cuiaba,< 9,F,OUTROS,OUTRAS,1
2019-04-02,MT,Cuiaba,40 - 49,F,OUTROS,OUTRAS,1
2019-04-02,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,1
2019-04-02,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,2
2020-04-02,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,1
2019-04-02,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,2
2019-04-02,MT,Cuiaba,90 - 99,F,OUTROS,OUTRAS,1
2019-04-05,MT,Cuiaba,30 - 39,F,OUTROS,OUTRAS,1
2019-04-05,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,1
2019-04-05,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,1
2020-04-05,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,1
2019-04-05,MT,Cuiaba,> 100,F,OUTROS,OUTRAS,1
2020-04-05,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,2
2020-04-05,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,1
2020-04-05,MT,Cuiaba,N/I,F,OUTROS,OUTRAS,1
2019-04-06,MT,Cuiaba,< 9,F,OUTROS,OUTRAS,1
2020-04-06,MT,Cuiaba,< 9,F,OUTROS,OUTRAS,1
2019-04-06,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,1
2020-04-06,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,1
2019-04-06,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,1
2020-04-06,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,2
2019-04-06,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,3
2019-04-06,MT,Cuiaba,90 - 99,F,OUTROS,OUTRAS,2
2020-04-06,MT,Cuiaba,90 - 99,F,OUTROS,OUTRAS,1
2020-04-06,MT,Cuiaba,10 - 19,F,OUTROS,OUTRAS,1
2020-04-06,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,2
2020-04-06,MT,Cuiaba,N/I,F,OUTROS,OUTRAS,1
2019-04-16,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,2
2019-04-16,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,1
2019-04-16,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,1
2020-04-16,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,2
2019-04-20,MT,Cuiaba,10 - 19,M,OUTROS,OUTRAS,1
2019-04-20,MT,Cuiaba,30 - 39,M,OUTROS,OUTRAS,1
2019-04-20,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,1
2020-04-20,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,2
2019-04-20,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,1
2020-04-20,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,2
2020-04-20,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,3
2020-04-20,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,1
